,class_name,speaker_id,attack_id
931,bonafide,LA_0079,-
932,bonafide,LA_0083,-
933,bonafide,LA_0086,-
934,bonafide,LA_0080,-
935,bonafide,LA_0082,-
936,bonafide,LA_0095,-
937,bonafide,LA_0085,-
938,bonafide,LA_0098,-
939,bonafide,LA_0098,-
940,bonafide,LA_0085,-
941,bonafide,LA_0085,-
942,bonafide,LA_0080,-
943,bonafide,LA_0095,-
944,bonafide,LA_0083,-
945,bonafide,LA_0089,-
946,bonafide,LA_0085,-
947,bonafide,LA_0086,-
948,bonafide,LA_0081,-
949,bonafide,LA_0082,-
950,bonafide,LA_0082,-
951,bonafide,LA_0095,-
952,bonafide,LA_0096,-
953,bonafide,LA_0096,-
954,bonafide,LA_0093,-
955,bonafide,LA_0097,-
956,bonafide,LA_0094,-
957,bonafide,LA_0092,-
958,bonafide,LA_0079,-
959,bonafide,LA_0097,-
960,bonafide,LA_0082,-
961,bonafide,LA_0090,-
962,bonafide,LA_0082,-
963,bonafide,LA_0090,-
964,bonafide,LA_0090,-
965,bonafide,LA_0083,-
966,bonafide,LA_0096,-
967,bonafide,LA_0097,-
968,bonafide,LA_0079,-
969,bonafide,LA_0089,-
970,bonafide,LA_0098,-
971,bonafide,LA_0093,-
972,bonafide,LA_0085,-
973,bonafide,LA_0089,-
974,bonafide,LA_0091,-
975,bonafide,LA_0093,-
976,bonafide,LA_0085,-
977,bonafide,LA_0081,-
978,bonafide,LA_0088,-
979,bonafide,LA_0092,-
980,bonafide,LA_0095,-
981,bonafide,LA_0097,-
982,bonafide,LA_0086,-
983,bonafide,LA_0092,-
984,bonafide,LA_0094,-
985,bonafide,LA_0098,-
986,bonafide,LA_0082,-
987,bonafide,LA_0089,-
988,bonafide,LA_0096,-
989,bonafide,LA_0091,-
990,bonafide,LA_0096,-
991,bonafide,LA_0082,-
992,bonafide,LA_0093,-
993,bonafide,LA_0086,-
994,bonafide,LA_0079,-
995,bonafide,LA_0098,-
996,bonafide,LA_0089,-
997,bonafide,LA_0079,-
998,bonafide,LA_0086,-
999,bonafide,LA_0088,-
1000,bonafide,LA_0097,-
1001,bonafide,LA_0096,-
1002,bonafide,LA_0081,-
1003,bonafide,LA_0094,-
1004,bonafide,LA_0080,-
1005,bonafide,LA_0090,-
1006,bonafide,LA_0098,-
1007,bonafide,LA_0084,-
1008,bonafide,LA_0092,-
1009,bonafide,LA_0084,-
1010,bonafide,LA_0096,-
1011,bonafide,LA_0091,-
1012,bonafide,LA_0081,-
1013,bonafide,LA_0080,-
1014,bonafide,LA_0096,-
1015,bonafide,LA_0092,-
1016,bonafide,LA_0098,-
1017,bonafide,LA_0098,-
1018,bonafide,LA_0085,-
1019,bonafide,LA_0092,-
1020,bonafide,LA_0088,-
1021,bonafide,LA_0091,-
1022,bonafide,LA_0091,-
1023,bonafide,LA_0096,-
1024,bonafide,LA_0080,-
1025,bonafide,LA_0089,-
1026,bonafide,LA_0082,-
1027,bonafide,LA_0086,-
1028,bonafide,LA_0081,-
1029,bonafide,LA_0086,-
1030,bonafide,LA_0087,-
1031,bonafide,LA_0090,-
1032,bonafide,LA_0083,-
1033,bonafide,LA_0086,-
1034,bonafide,LA_0083,-
1035,bonafide,LA_0094,-
1036,bonafide,LA_0098,-
1037,bonafide,LA_0090,-
1038,bonafide,LA_0084,-
1039,bonafide,LA_0088,-
1040,bonafide,LA_0085,-
1041,bonafide,LA_0082,-
1042,bonafide,LA_0097,-
1043,bonafide,LA_0092,-
1044,bonafide,LA_0093,-
1045,bonafide,LA_0098,-
1046,bonafide,LA_0081,-
1047,bonafide,LA_0083,-
1048,bonafide,LA_0089,-
1049,bonafide,LA_0090,-
1050,bonafide,LA_0091,-
1051,bonafide,LA_0093,-
1052,bonafide,LA_0082,-
1053,bonafide,LA_0083,-
1054,bonafide,LA_0087,-
1055,bonafide,LA_0089,-
1056,bonafide,LA_0095,-
1057,bonafide,LA_0087,-
1058,bonafide,LA_0093,-
1059,bonafide,LA_0089,-
1060,bonafide,LA_0095,-
1061,bonafide,LA_0091,-
1062,bonafide,LA_0096,-
1063,bonafide,LA_0093,-
1064,bonafide,LA_0083,-
1065,bonafide,LA_0095,-
1066,bonafide,LA_0088,-
1067,bonafide,LA_0096,-
1068,bonafide,LA_0083,-
1069,bonafide,LA_0081,-
1070,bonafide,LA_0079,-
1071,bonafide,LA_0095,-
1072,bonafide,LA_0091,-
1073,bonafide,LA_0087,-
1074,bonafide,LA_0087,-
1075,bonafide,LA_0094,-
1076,bonafide,LA_0095,-
1077,bonafide,LA_0081,-
1078,bonafide,LA_0096,-
1079,bonafide,LA_0094,-
1080,bonafide,LA_0096,-
1081,bonafide,LA_0097,-
1082,bonafide,LA_0087,-
1083,bonafide,LA_0097,-
1084,bonafide,LA_0098,-
1085,bonafide,LA_0096,-
1086,bonafide,LA_0082,-
1087,bonafide,LA_0086,-
1088,bonafide,LA_0089,-
1089,bonafide,LA_0079,-
1090,bonafide,LA_0086,-
1091,bonafide,LA_0095,-
1092,bonafide,LA_0090,-
1093,bonafide,LA_0079,-
1094,bonafide,LA_0089,-
1095,bonafide,LA_0080,-
1096,bonafide,LA_0093,-
1097,bonafide,LA_0096,-
1098,bonafide,LA_0097,-
1099,bonafide,LA_0083,-
1100,bonafide,LA_0090,-
1101,bonafide,LA_0083,-
1102,bonafide,LA_0091,-
1103,bonafide,LA_0085,-
1104,bonafide,LA_0085,-
1105,bonafide,LA_0080,-
1106,bonafide,LA_0087,-
1107,bonafide,LA_0091,-
1108,bonafide,LA_0079,-
1109,bonafide,LA_0085,-
1110,bonafide,LA_0091,-
1111,bonafide,LA_0098,-
1112,bonafide,LA_0087,-
1113,bonafide,LA_0090,-
1114,bonafide,LA_0088,-
1115,bonafide,LA_0087,-
1116,bonafide,LA_0079,-
1117,bonafide,LA_0095,-
1118,bonafide,LA_0082,-
1119,bonafide,LA_0084,-
1120,bonafide,LA_0092,-
1121,bonafide,LA_0090,-
1122,bonafide,LA_0090,-
1123,bonafide,LA_0087,-
1124,bonafide,LA_0095,-
1125,bonafide,LA_0084,-
1126,bonafide,LA_0097,-
1127,bonafide,LA_0096,-
1128,bonafide,LA_0087,-
1129,bonafide,LA_0088,-
1130,bonafide,LA_0088,-
1131,bonafide,LA_0093,-
1132,bonafide,LA_0088,-
1133,bonafide,LA_0088,-
1134,bonafide,LA_0094,-
1135,bonafide,LA_0086,-
1136,bonafide,LA_0088,-
1137,bonafide,LA_0082,-
1138,bonafide,LA_0083,-
1139,bonafide,LA_0086,-
1140,bonafide,LA_0084,-
1141,bonafide,LA_0082,-
1142,bonafide,LA_0081,-
1143,bonafide,LA_0096,-
1144,bonafide,LA_0090,-
1145,bonafide,LA_0091,-
1146,bonafide,LA_0079,-
1147,bonafide,LA_0083,-
1148,bonafide,LA_0093,-
1149,bonafide,LA_0081,-
1150,bonafide,LA_0088,-
1151,bonafide,LA_0086,-
1152,bonafide,LA_0081,-
1153,bonafide,LA_0081,-
1154,bonafide,LA_0081,-
1155,bonafide,LA_0084,-
1156,bonafide,LA_0092,-
1157,bonafide,LA_0080,-
1158,bonafide,LA_0091,-
1159,bonafide,LA_0082,-
1160,bonafide,LA_0089,-
1161,bonafide,LA_0088,-
1162,bonafide,LA_0089,-
1163,bonafide,LA_0095,-
1164,bonafide,LA_0089,-
1165,bonafide,LA_0080,-
1166,bonafide,LA_0082,-
1167,bonafide,LA_0093,-
1168,bonafide,LA_0096,-
1169,bonafide,LA_0081,-
1170,bonafide,LA_0085,-
1171,bonafide,LA_0087,-
1172,bonafide,LA_0098,-
1173,bonafide,LA_0079,-
1174,bonafide,LA_0084,-
1175,bonafide,LA_0096,-
1176,bonafide,LA_0086,-
1177,bonafide,LA_0095,-
1178,bonafide,LA_0095,-
1179,bonafide,LA_0081,-
1180,bonafide,LA_0094,-
1181,bonafide,LA_0080,-
1182,bonafide,LA_0086,-
1183,bonafide,LA_0090,-
1184,bonafide,LA_0089,-
1185,bonafide,LA_0088,-
1186,bonafide,LA_0087,-
1187,bonafide,LA_0080,-
1188,bonafide,LA_0083,-
1189,bonafide,LA_0088,-
1190,bonafide,LA_0088,-
1191,bonafide,LA_0091,-
1192,bonafide,LA_0083,-
1193,bonafide,LA_0097,-
1194,bonafide,LA_0086,-
1195,bonafide,LA_0086,-
1196,bonafide,LA_0081,-
1197,bonafide,LA_0090,-
1198,bonafide,LA_0083,-
1199,bonafide,LA_0084,-
1200,bonafide,LA_0094,-
1201,bonafide,LA_0084,-
1202,bonafide,LA_0092,-
1203,bonafide,LA_0080,-
1204,bonafide,LA_0083,-
1205,bonafide,LA_0081,-
1206,bonafide,LA_0091,-
1207,bonafide,LA_0093,-
1208,bonafide,LA_0087,-
1209,bonafide,LA_0088,-
1210,bonafide,LA_0093,-
1211,bonafide,LA_0084,-
1212,bonafide,LA_0087,-
1213,bonafide,LA_0089,-
1214,bonafide,LA_0090,-
1215,bonafide,LA_0097,-
1216,bonafide,LA_0087,-
1217,bonafide,LA_0082,-
1218,bonafide,LA_0090,-
1219,bonafide,LA_0098,-
1220,bonafide,LA_0094,-
1221,bonafide,LA_0087,-
1222,bonafide,LA_0090,-
1223,bonafide,LA_0081,-
1224,bonafide,LA_0091,-
1225,bonafide,LA_0095,-
1226,bonafide,LA_0089,-
1227,bonafide,LA_0088,-
1228,bonafide,LA_0095,-
1229,bonafide,LA_0085,-
1230,bonafide,LA_0087,-
1231,bonafide,LA_0081,-
1232,bonafide,LA_0098,-
1233,bonafide,LA_0085,-
1234,bonafide,LA_0079,-
1235,bonafide,LA_0091,-
1236,bonafide,LA_0079,-
1237,bonafide,LA_0098,-
1238,bonafide,LA_0091,-
1239,bonafide,LA_0090,-
1240,bonafide,LA_0092,-
1241,bonafide,LA_0090,-
1242,bonafide,LA_0095,-
1243,bonafide,LA_0094,-
1244,bonafide,LA_0089,-
1245,bonafide,LA_0091,-
1246,bonafide,LA_0084,-
1247,bonafide,LA_0079,-
1248,bonafide,LA_0093,-
1249,bonafide,LA_0098,-
1250,bonafide,LA_0082,-
1251,bonafide,LA_0092,-
1252,bonafide,LA_0090,-
1253,bonafide,LA_0088,-
1254,bonafide,LA_0095,-
1255,bonafide,LA_0097,-
1256,bonafide,LA_0082,-
1257,bonafide,LA_0084,-
1258,bonafide,LA_0090,-
1259,bonafide,LA_0092,-
1260,bonafide,LA_0095,-
1261,bonafide,LA_0097,-
1262,bonafide,LA_0094,-
1263,bonafide,LA_0084,-
1264,bonafide,LA_0085,-
1265,bonafide,LA_0097,-
1266,bonafide,LA_0092,-
1267,bonafide,LA_0094,-
1268,bonafide,LA_0092,-
1269,bonafide,LA_0080,-
1270,bonafide,LA_0093,-
1271,bonafide,LA_0092,-
1272,bonafide,LA_0084,-
1273,bonafide,LA_0085,-
1274,bonafide,LA_0093,-
1275,bonafide,LA_0090,-
1276,bonafide,LA_0093,-
1277,bonafide,LA_0084,-
1278,bonafide,LA_0096,-
1279,bonafide,LA_0086,-
1280,bonafide,LA_0086,-
1281,bonafide,LA_0082,-
1282,bonafide,LA_0091,-
1283,bonafide,LA_0093,-
1284,bonafide,LA_0090,-
1285,bonafide,LA_0080,-
1286,bonafide,LA_0084,-
1287,bonafide,LA_0095,-
1288,bonafide,LA_0079,-
1289,bonafide,LA_0090,-
1290,bonafide,LA_0091,-
1291,bonafide,LA_0086,-
1292,bonafide,LA_0088,-
1293,bonafide,LA_0087,-
1294,bonafide,LA_0092,-
1295,bonafide,LA_0095,-
1296,bonafide,LA_0094,-
1297,bonafide,LA_0079,-
1298,bonafide,LA_0089,-
1299,bonafide,LA_0097,-
1300,bonafide,LA_0096,-
1301,bonafide,LA_0090,-
1302,bonafide,LA_0089,-
1303,bonafide,LA_0083,-
1304,bonafide,LA_0087,-
1305,bonafide,LA_0079,-
1306,bonafide,LA_0082,-
1307,bonafide,LA_0097,-
1308,bonafide,LA_0092,-
1309,bonafide,LA_0082,-
1310,bonafide,LA_0088,-
1311,bonafide,LA_0089,-
1312,bonafide,LA_0094,-
1313,bonafide,LA_0089,-
1314,bonafide,LA_0080,-
1315,bonafide,LA_0083,-
1316,bonafide,LA_0083,-
1317,bonafide,LA_0092,-
1318,bonafide,LA_0088,-
1319,bonafide,LA_0087,-
1320,bonafide,LA_0084,-
1321,bonafide,LA_0094,-
1322,bonafide,LA_0096,-
1323,bonafide,LA_0079,-
1324,bonafide,LA_0083,-
1325,bonafide,LA_0088,-
1326,bonafide,LA_0092,-
1327,bonafide,LA_0083,-
1328,bonafide,LA_0089,-
1329,bonafide,LA_0096,-
1330,bonafide,LA_0086,-
1331,bonafide,LA_0097,-
1332,bonafide,LA_0088,-
1333,bonafide,LA_0086,-
1334,bonafide,LA_0088,-
1335,bonafide,LA_0098,-
1336,bonafide,LA_0098,-
1337,bonafide,LA_0091,-
1338,bonafide,LA_0098,-
1339,bonafide,LA_0094,-
1340,bonafide,LA_0094,-
1341,bonafide,LA_0084,-
1342,bonafide,LA_0086,-
1343,bonafide,LA_0084,-
1344,bonafide,LA_0094,-
1345,bonafide,LA_0095,-
1346,bonafide,LA_0083,-
1347,bonafide,LA_0079,-
1348,bonafide,LA_0096,-
1349,bonafide,LA_0089,-
1350,bonafide,LA_0086,-
1351,bonafide,LA_0097,-
1352,bonafide,LA_0094,-
1353,bonafide,LA_0080,-
1354,bonafide,LA_0085,-
1355,bonafide,LA_0081,-
1356,bonafide,LA_0079,-
1357,bonafide,LA_0086,-
1358,bonafide,LA_0094,-
1359,bonafide,LA_0084,-
1360,bonafide,LA_0086,-
1361,bonafide,LA_0082,-
1362,bonafide,LA_0080,-
1363,bonafide,LA_0080,-
1364,bonafide,LA_0082,-
1365,bonafide,LA_0082,-
1366,bonafide,LA_0090,-
1367,bonafide,LA_0087,-
1368,bonafide,LA_0089,-
1369,bonafide,LA_0093,-
1370,bonafide,LA_0087,-
1371,bonafide,LA_0098,-
1372,bonafide,LA_0089,-
1373,bonafide,LA_0091,-
1374,bonafide,LA_0093,-
1375,bonafide,LA_0091,-
1376,bonafide,LA_0091,-
1377,bonafide,LA_0094,-
1378,bonafide,LA_0093,-
1379,bonafide,LA_0094,-
1380,bonafide,LA_0081,-
1381,bonafide,LA_0082,-
1382,bonafide,LA_0092,-
1383,bonafide,LA_0090,-
1384,bonafide,LA_0085,-
1385,bonafide,LA_0094,-
1386,bonafide,LA_0091,-
1387,bonafide,LA_0094,-
1388,bonafide,LA_0089,-
1389,bonafide,LA_0079,-
1390,bonafide,LA_0098,-
1391,bonafide,LA_0085,-
1392,bonafide,LA_0091,-
1393,bonafide,LA_0079,-
1394,bonafide,LA_0094,-
1395,bonafide,LA_0089,-
1396,bonafide,LA_0098,-
1397,bonafide,LA_0098,-
1398,bonafide,LA_0088,-
1399,bonafide,LA_0079,-
1400,bonafide,LA_0097,-
1401,bonafide,LA_0086,-
1402,bonafide,LA_0094,-
1403,bonafide,LA_0092,-
1404,bonafide,LA_0086,-
1405,bonafide,LA_0088,-
1406,bonafide,LA_0089,-
1407,bonafide,LA_0083,-
1408,bonafide,LA_0084,-
1409,bonafide,LA_0079,-
1410,bonafide,LA_0087,-
1411,bonafide,LA_0095,-
1412,bonafide,LA_0081,-
1413,bonafide,LA_0082,-
1414,bonafide,LA_0098,-
1415,bonafide,LA_0097,-
1416,bonafide,LA_0084,-
1417,bonafide,LA_0079,-
1418,bonafide,LA_0089,-
1419,bonafide,LA_0084,-
1420,bonafide,LA_0086,-
1421,bonafide,LA_0093,-
1422,bonafide,LA_0080,-
1423,bonafide,LA_0096,-
1424,bonafide,LA_0088,-
1425,bonafide,LA_0081,-
1426,bonafide,LA_0083,-
1427,bonafide,LA_0089,-
1428,bonafide,LA_0087,-
1429,bonafide,LA_0094,-
1430,bonafide,LA_0081,-
1431,bonafide,LA_0080,-
1432,bonafide,LA_0094,-
1433,bonafide,LA_0095,-
1434,bonafide,LA_0087,-
1435,bonafide,LA_0085,-
1436,bonafide,LA_0086,-
1437,bonafide,LA_0087,-
1438,bonafide,LA_0080,-
1439,bonafide,LA_0096,-
1440,bonafide,LA_0092,-
1441,bonafide,LA_0086,-
1442,bonafide,LA_0094,-
1443,bonafide,LA_0095,-
1444,bonafide,LA_0094,-
1445,bonafide,LA_0096,-
1446,bonafide,LA_0097,-
1447,bonafide,LA_0088,-
1448,bonafide,LA_0092,-
1449,bonafide,LA_0097,-
1450,bonafide,LA_0091,-
1451,bonafide,LA_0093,-
1452,bonafide,LA_0093,-
1453,bonafide,LA_0085,-
1454,bonafide,LA_0096,-
1455,bonafide,LA_0086,-
1456,bonafide,LA_0096,-
1457,bonafide,LA_0081,-
1458,bonafide,LA_0095,-
1459,bonafide,LA_0098,-
1460,bonafide,LA_0090,-
1461,bonafide,LA_0082,-
1462,bonafide,LA_0098,-
1463,bonafide,LA_0092,-
1464,bonafide,LA_0080,-
1465,bonafide,LA_0094,-
1466,bonafide,LA_0086,-
1467,bonafide,LA_0096,-
1468,bonafide,LA_0081,-
1469,bonafide,LA_0090,-
1470,bonafide,LA_0098,-
1471,bonafide,LA_0091,-
1472,bonafide,LA_0089,-
1473,bonafide,LA_0086,-
1474,bonafide,LA_0090,-
1475,bonafide,LA_0084,-
1476,bonafide,LA_0086,-
1477,bonafide,LA_0081,-
1478,bonafide,LA_0083,-
1479,bonafide,LA_0086,-
1480,bonafide,LA_0085,-
1481,bonafide,LA_0086,-
1482,bonafide,LA_0096,-
1483,bonafide,LA_0091,-
1484,bonafide,LA_0096,-
1485,bonafide,LA_0093,-
1486,bonafide,LA_0085,-
1487,bonafide,LA_0090,-
1488,bonafide,LA_0085,-
1489,bonafide,LA_0089,-
1490,bonafide,LA_0091,-
1491,bonafide,LA_0098,-
1492,bonafide,LA_0087,-
1493,bonafide,LA_0095,-
1494,bonafide,LA_0086,-
1495,bonafide,LA_0089,-
1496,bonafide,LA_0093,-
1497,bonafide,LA_0095,-
1498,bonafide,LA_0093,-
1499,bonafide,LA_0079,-
1500,bonafide,LA_0085,-
1501,bonafide,LA_0095,-
1502,bonafide,LA_0089,-
1503,bonafide,LA_0086,-
1504,bonafide,LA_0081,-
1505,bonafide,LA_0086,-
1506,bonafide,LA_0090,-
1507,bonafide,LA_0084,-
1508,bonafide,LA_0085,-
1509,bonafide,LA_0093,-
1510,bonafide,LA_0086,-
1511,bonafide,LA_0088,-
1512,bonafide,LA_0096,-
1513,bonafide,LA_0080,-
1514,bonafide,LA_0080,-
1515,bonafide,LA_0095,-
1516,bonafide,LA_0092,-
1517,bonafide,LA_0096,-
1518,bonafide,LA_0093,-
1519,bonafide,LA_0091,-
1520,bonafide,LA_0079,-
1521,bonafide,LA_0084,-
1522,bonafide,LA_0088,-
1523,bonafide,LA_0091,-
1524,bonafide,LA_0085,-
1525,bonafide,LA_0097,-
1526,bonafide,LA_0079,-
1527,bonafide,LA_0093,-
1528,bonafide,LA_0097,-
1529,bonafide,LA_0093,-
1530,bonafide,LA_0089,-
1531,bonafide,LA_0084,-
1532,bonafide,LA_0083,-
1533,bonafide,LA_0093,-
1534,bonafide,LA_0091,-
1535,bonafide,LA_0080,-
1536,bonafide,LA_0085,-
1537,bonafide,LA_0081,-
1538,bonafide,LA_0093,-
1539,bonafide,LA_0092,-
1540,bonafide,LA_0089,-
1541,bonafide,LA_0098,-
1542,bonafide,LA_0079,-
1543,bonafide,LA_0086,-
1544,bonafide,LA_0080,-
1545,bonafide,LA_0092,-
1546,bonafide,LA_0094,-
1547,bonafide,LA_0088,-
1548,bonafide,LA_0097,-
1549,bonafide,LA_0091,-
1550,bonafide,LA_0085,-
1551,bonafide,LA_0083,-
1552,bonafide,LA_0091,-
1553,bonafide,LA_0083,-
1554,bonafide,LA_0080,-
1555,bonafide,LA_0088,-
1556,bonafide,LA_0081,-
1557,bonafide,LA_0086,-
1558,bonafide,LA_0097,-
1559,bonafide,LA_0094,-
1560,bonafide,LA_0098,-
1561,bonafide,LA_0087,-
1562,bonafide,LA_0095,-
1563,bonafide,LA_0083,-
1564,bonafide,LA_0080,-
1565,bonafide,LA_0082,-
1566,bonafide,LA_0086,-
1567,bonafide,LA_0092,-
1568,bonafide,LA_0082,-
1569,bonafide,LA_0092,-
1570,bonafide,LA_0093,-
1571,bonafide,LA_0090,-
1572,bonafide,LA_0090,-
1573,bonafide,LA_0083,-
1574,bonafide,LA_0088,-
1575,bonafide,LA_0082,-
1576,bonafide,LA_0083,-
1577,bonafide,LA_0097,-
1578,bonafide,LA_0098,-
1579,bonafide,LA_0097,-
1580,bonafide,LA_0085,-
1581,bonafide,LA_0098,-
1582,bonafide,LA_0086,-
1583,bonafide,LA_0088,-
1584,bonafide,LA_0092,-
1585,bonafide,LA_0084,-
1586,bonafide,LA_0096,-
1587,bonafide,LA_0080,-
1588,bonafide,LA_0096,-
1589,bonafide,LA_0094,-
1590,bonafide,LA_0082,-
1591,bonafide,LA_0085,-
1592,bonafide,LA_0094,-
1593,bonafide,LA_0083,-
1594,bonafide,LA_0089,-
1595,bonafide,LA_0081,-
1596,bonafide,LA_0082,-
1597,bonafide,LA_0079,-
1598,bonafide,LA_0095,-
1599,bonafide,LA_0098,-
1600,bonafide,LA_0080,-
1601,bonafide,LA_0092,-
1602,bonafide,LA_0092,-
1603,bonafide,LA_0092,-
1604,bonafide,LA_0089,-
1605,bonafide,LA_0095,-
1606,bonafide,LA_0096,-
1607,bonafide,LA_0088,-
1608,bonafide,LA_0084,-
1609,bonafide,LA_0089,-
1610,bonafide,LA_0093,-
1611,bonafide,LA_0081,-
1612,bonafide,LA_0093,-
1613,bonafide,LA_0098,-
1614,bonafide,LA_0089,-
1615,bonafide,LA_0096,-
1616,bonafide,LA_0086,-
1617,bonafide,LA_0092,-
1618,bonafide,LA_0089,-
1619,bonafide,LA_0096,-
1620,bonafide,LA_0095,-
1621,bonafide,LA_0083,-
1622,bonafide,LA_0098,-
1623,bonafide,LA_0098,-
1624,bonafide,LA_0081,-
1625,bonafide,LA_0081,-
1626,bonafide,LA_0093,-
1627,bonafide,LA_0097,-
1628,bonafide,LA_0091,-
1629,bonafide,LA_0087,-
1630,bonafide,LA_0095,-
1631,bonafide,LA_0090,-
1632,bonafide,LA_0091,-
1633,bonafide,LA_0086,-
1634,bonafide,LA_0085,-
1635,bonafide,LA_0093,-
1636,bonafide,LA_0081,-
1637,bonafide,LA_0095,-
1638,bonafide,LA_0089,-
1639,bonafide,LA_0081,-
1640,bonafide,LA_0091,-
1641,bonafide,LA_0095,-
1642,bonafide,LA_0079,-
1643,bonafide,LA_0085,-
1644,bonafide,LA_0080,-
1645,bonafide,LA_0081,-
1646,bonafide,LA_0097,-
1647,bonafide,LA_0084,-
1648,bonafide,LA_0086,-
1649,bonafide,LA_0081,-
1650,bonafide,LA_0085,-
1651,bonafide,LA_0097,-
1652,bonafide,LA_0080,-
1653,bonafide,LA_0091,-
1654,bonafide,LA_0081,-
1655,bonafide,LA_0084,-
1656,bonafide,LA_0094,-
1657,bonafide,LA_0094,-
1658,bonafide,LA_0083,-
1659,bonafide,LA_0080,-
1660,bonafide,LA_0079,-
1661,bonafide,LA_0083,-
1662,bonafide,LA_0080,-
1663,bonafide,LA_0084,-
1664,bonafide,LA_0097,-
1665,bonafide,LA_0096,-
1666,bonafide,LA_0090,-
1667,bonafide,LA_0081,-
1668,bonafide,LA_0089,-
1669,bonafide,LA_0095,-
1670,bonafide,LA_0090,-
1671,bonafide,LA_0092,-
1672,bonafide,LA_0098,-
1673,bonafide,LA_0084,-
1674,bonafide,LA_0085,-
1675,bonafide,LA_0080,-
1676,bonafide,LA_0090,-
1677,bonafide,LA_0083,-
1678,bonafide,LA_0086,-
1679,bonafide,LA_0082,-
1680,bonafide,LA_0091,-
1681,bonafide,LA_0093,-
1682,bonafide,LA_0093,-
1683,bonafide,LA_0084,-
1684,bonafide,LA_0079,-
1685,bonafide,LA_0094,-
1686,bonafide,LA_0082,-
1687,bonafide,LA_0089,-
1688,bonafide,LA_0079,-
1689,bonafide,LA_0088,-
1690,bonafide,LA_0086,-
1691,bonafide,LA_0083,-
1692,bonafide,LA_0080,-
1693,bonafide,LA_0087,-
1694,bonafide,LA_0083,-
1695,bonafide,LA_0080,-
1696,bonafide,LA_0085,-
1697,bonafide,LA_0093,-
1698,bonafide,LA_0088,-
1699,bonafide,LA_0094,-
1700,bonafide,LA_0095,-
1701,bonafide,LA_0095,-
1702,bonafide,LA_0093,-
1703,bonafide,LA_0093,-
1704,bonafide,LA_0085,-
1705,bonafide,LA_0089,-
1706,bonafide,LA_0095,-
1707,bonafide,LA_0094,-
1708,bonafide,LA_0090,-
1709,bonafide,LA_0091,-
1710,bonafide,LA_0081,-
1711,bonafide,LA_0084,-
1712,bonafide,LA_0094,-
1713,bonafide,LA_0095,-
1714,bonafide,LA_0098,-
1715,bonafide,LA_0097,-
1716,bonafide,LA_0081,-
1717,bonafide,LA_0090,-
1718,bonafide,LA_0089,-
1719,bonafide,LA_0094,-
1720,bonafide,LA_0084,-
1721,bonafide,LA_0091,-
1722,bonafide,LA_0083,-
1723,bonafide,LA_0082,-
1724,bonafide,LA_0091,-
1725,bonafide,LA_0083,-
1726,bonafide,LA_0098,-
1727,bonafide,LA_0089,-
1728,bonafide,LA_0083,-
1729,bonafide,LA_0093,-
1730,bonafide,LA_0090,-
1731,bonafide,LA_0097,-
1732,bonafide,LA_0080,-
1733,bonafide,LA_0093,-
1734,bonafide,LA_0088,-
1735,bonafide,LA_0079,-
1736,bonafide,LA_0093,-
1737,bonafide,LA_0079,-
1738,bonafide,LA_0090,-
1739,bonafide,LA_0097,-
1740,bonafide,LA_0079,-
1741,bonafide,LA_0088,-
1742,bonafide,LA_0095,-
1743,bonafide,LA_0080,-
1744,bonafide,LA_0083,-
1745,bonafide,LA_0085,-
1746,bonafide,LA_0093,-
1747,bonafide,LA_0090,-
1748,bonafide,LA_0079,-
1749,bonafide,LA_0088,-
1750,bonafide,LA_0095,-
1751,bonafide,LA_0095,-
1752,bonafide,LA_0094,-
1753,bonafide,LA_0092,-
1754,bonafide,LA_0082,-
1755,bonafide,LA_0091,-
1756,bonafide,LA_0097,-
1757,bonafide,LA_0098,-
1758,bonafide,LA_0084,-
1759,bonafide,LA_0094,-
1760,bonafide,LA_0096,-
1761,bonafide,LA_0098,-
1762,bonafide,LA_0093,-
1763,bonafide,LA_0081,-
1764,bonafide,LA_0084,-
1765,bonafide,LA_0093,-
1766,bonafide,LA_0091,-
1767,bonafide,LA_0087,-
1768,bonafide,LA_0087,-
1769,bonafide,LA_0094,-
1770,bonafide,LA_0089,-
1771,bonafide,LA_0095,-
1772,bonafide,LA_0092,-
1773,bonafide,LA_0084,-
1774,bonafide,LA_0081,-
1775,bonafide,LA_0096,-
1776,bonafide,LA_0088,-
1777,bonafide,LA_0079,-
1778,bonafide,LA_0079,-
1779,bonafide,LA_0082,-
1780,bonafide,LA_0083,-
1781,bonafide,LA_0084,-
1782,bonafide,LA_0079,-
1783,bonafide,LA_0083,-
1784,bonafide,LA_0081,-
1785,bonafide,LA_0084,-
1786,bonafide,LA_0096,-
1787,bonafide,LA_0094,-
1788,bonafide,LA_0083,-
1789,bonafide,LA_0079,-
1790,bonafide,LA_0089,-
1791,bonafide,LA_0085,-
1792,bonafide,LA_0087,-
1793,bonafide,LA_0081,-
1794,bonafide,LA_0091,-
1795,bonafide,LA_0079,-
1796,bonafide,LA_0096,-
1797,bonafide,LA_0079,-
1798,bonafide,LA_0081,-
1799,bonafide,LA_0087,-
1800,bonafide,LA_0080,-
1801,bonafide,LA_0080,-
1802,bonafide,LA_0087,-
1803,bonafide,LA_0098,-
1804,bonafide,LA_0093,-
1805,bonafide,LA_0085,-
1806,bonafide,LA_0087,-
1807,bonafide,LA_0092,-
1808,bonafide,LA_0094,-
